"","idccaa","c_p","direccion","horario","latitud","localidad","longitud_wgs84","margen","municipio","precio_biodiesel","precio_bioetanol","precio_gas_natural_comprimido","precio_gas_natural_licuado","precio_gases_licuados_del_petroleo","precio_gasoleo_a","precio_gasoleo_b","precio_gasoleo_premium","precio_gasolina_95_e10","precio_gasolina_95_e5","precio_gasolina_95_e5_premium","precio_gasolina_98_e10","precio_gasolina_98_e5","precio_hidrogeno","provincia","remision","rotulo","tipo_venta","percent_bio_etanol","percent_ester_metilico","ideess","id_municipio","id_provincia","lowcost","CCAA"
"7652","10","46260","CARRETERA A-35 KM. 670,9","L-D: 24H",39.131444,"ALBERIC",-0.522278,"D","Alberic",NA,NA,NA,NA,NA,2.029,1.579,2.109,NA,1.789,1.869,NA,NA,NA,"VALENCIA / VALÈNCIA","OM","CEPSA","P",0,0,4064,6977,"46",TRUE,"Extremadura"
"7653","10","46369","CARRETERA BUÑOL-CORTE DE PALLAS KM 4.9 KM. 490","L-D: 06:00-22:00",39.394194,"ALBORACHE",-0.782861,"D","Alborache",NA,NA,NA,NA,NA,2.019,1.7,2.109,NA,1.829,NA,NA,NA,NA,"VALENCIA / VALÈNCIA","dm","REPSOL","P",0,0,3835,6978,"46",FALSE,"Extremadura"
"7654","10","46120","CARRETERA VV-7002 KM. 4,2","L-D: 06:30-21:30",39.510167,"ALBORAYA",-0.332389,"D","Alboraya",NA,NA,NA,NA,NA,1.819,NA,1.885,NA,1.679,NA,NA,NA,NA,"VALENCIA / VALÈNCIA","dm","CEPSA","P",0,0,8366,6979,"46",TRUE,"Extremadura"
"7655","10","46120","CARRETERA ALBORAYA - TAVERNES KM. 1,7","L-D: 06:00-22:00",39.501778,"ALBORAYA",-0.356611,"I","Alboraya",NA,NA,NA,NA,NA,1.969,NA,2.019,NA,1.799,NA,NA,1.909,NA,"VALENCIA / VALÈNCIA","OM","REPSOL","P",0,0,3895,6979,"46",FALSE,"Extremadura"
"7656","10","46120","CL PARTIDA DE VERA,98","L-D: 06:00-22:00",39.485222,"ALBORAYA",-0.329472,"D","Alboraya",NA,NA,NA,NA,NA,1.979,NA,2.049,NA,1.809,NA,NA,1.919,NA,"VALENCIA / VALÈNCIA","OM","REPSOL","P",0,0,4091,6979,"46",FALSE,"Extremadura"
"7657","10","46120","CALLE 7, S/N","L-D: 06:00-22:00",39.500222,"ALBORAYA",-0.346,"D","Alboraya",NA,NA,NA,NA,0.989,1.969,NA,2.019,NA,1.789,NA,NA,1.899,NA,"VALENCIA / VALÈNCIA","OM","REPSOL","P",0,0,3770,6979,"46",FALSE,"Extremadura"
"7658","10","46120","C.C.ALCAMPO km A-7 SAL 2","L-D: 24H",39.504528,"ALBORAYA",-0.324472,"N","Alboraya",NA,NA,NA,NA,NA,1.919,NA,1.947,NA,1.736,NA,NA,1.889,NA,"VALENCIA / VALÈNCIA","dm","ALCAMPO S.A.","P",0,0,4131,6979,"46",TRUE,"Extremadura"
"7659","10","46120","CALLE CERAMISTES, 1","L-D: 24H",39.502056,"ALBORAYA",-0.345333,"D","Alboraya",NA,NA,NA,NA,NA,1.839,NA,NA,NA,1.659,NA,NA,NA,NA,"VALENCIA / VALÈNCIA","dm","BZ ALBORAYA","P",0,0,12959,6979,"46",TRUE,"Extremadura"
"7660","10","46550","AVINGUDA MEDITERRÁNEO, 8","L-S: 08:00-21:00",39.539472,"ALBUIXECH",-0.306528,"N","Albuixech",NA,NA,NA,NA,NA,1.929,NA,2.009,NA,1.759,NA,NA,1.899,NA,"VALENCIA / VALÈNCIA","OM","SHELL","P",0,0,3997,6980,"46",FALSE,"Extremadura"
"7661","10","03016","AVENIDA DENIA, 150","L-D: 07:00-23:00",38.375472,"ALICANTE/ALACANT",-0.453806,"D","Alicante/Alacant",NA,NA,NA,NA,NA,1.989,NA,2.079,NA,1.769,NA,NA,1.911,NA,"ALICANTE","OM","BP VISTAHERMOSA","P",0,0,3603,152,"03",TRUE,"Extremadura"
"7662","10","03016","VIAL FLORA DE ESPAÑA, 28","L-D: 06:30-22:00",38.369111,"ALICANTE/ALACANT",-0.444778,"N","Alicante/Alacant",NA,NA,NA,NA,0.968,1.988,NA,2.048,NA,1.768,NA,NA,1.892,NA,"ALICANTE","dm","PETROALACANT","P",0,0,13851,152,"03",TRUE,"Extremadura"
"7663","10","03016","VIAL CONEXION N-332 Y A-7, S/N","L-D: 06:00-22:00",38.37,"ALICANTE/ALACANT",-0.446667,"N","Alicante/Alacant",NA,NA,NA,NA,NA,1.999,NA,2.089,NA,1.789,NA,NA,1.929,NA,"ALICANTE","dm","GALP","P",0,0,8300,152,"03",TRUE,"Extremadura"
"7664","10","03016","AVENIDA DENIA, 60","L-D: 24H",38.355389,"ALICANTE/ALACANT",-0.472306,"N","Alicante/Alacant",NA,NA,NA,NA,0.999,1.989,NA,2.069,NA,1.769,NA,NA,1.899,NA,"ALICANTE","dm","GOTETA","P",0,0,3580,152,"03",TRUE,"Extremadura"
"7665","10","03112","CARRETERA A-214 KM. 5","L-D: 06:00-22:00",38.401,"ALICANTE/ALACANT",-0.47775,"I","Alicante/Alacant",NA,NA,NA,NA,NA,1.989,NA,2.059,NA,1.779,NA,NA,1.909,NA,"ALICANTE","OM","REPSOL","P",0,0,3470,152,"03",FALSE,"Extremadura"
"7666","10","03112","CALLE MUSICO JOSE TORREGROSA, 33","L-D: 24H",38.383583,"ALICANTE/ALACANT",-0.48975,"D","Alicante/Alacant",NA,NA,NA,NA,NA,1.829,NA,NA,NA,1.647,NA,NA,NA,NA,"ALICANTE","dm","AVANZA","P",0,0,13568,152,"03",TRUE,"Extremadura"
"7667","10","03011","AVENIDA NOVELDA, 216","L-D: 24H",38.376944,"ALICANTE/ALACANT",-0.499722,"D","Alicante/Alacant",NA,NA,NA,NA,NA,1.755,NA,NA,NA,1.655,NA,NA,NA,NA,"ALICANTE","dm","PETROPRIX","P",0,0,13585,152,"03",TRUE,"Extremadura"
"7668","10","03011","AVENIDA NOVELDA, 204","L-D: 24H",38.375972,"ALICANTE/ALACANT",-0.498972,"D","Alicante/Alacant",NA,NA,NA,NA,NA,1.759,NA,NA,NA,1.659,NA,NA,NA,NA,"ALICANTE","dm","VCC ALICANTE","P",0,0,13572,152,"03",TRUE,"Extremadura"
"7669","10","03011","AVENIDA PINTOR GASTON CASTELLO, 1","L-D: 06:00-22:00",38.370083,"ALICANTE/ALACANT",-0.486611,"I","Alicante/Alacant",NA,NA,NA,NA,NA,1.989,NA,2.079,NA,1.769,NA,NA,1.911,NA,"ALICANTE","dm","BP REJAS VERDES","P",0,0,10710,152,"03",TRUE,"Extremadura"
"7670","10","03559","CARRETERA 112,6 KM. N-332","L-D: 06:30-22:30",38.38625,"SANTA FAZ",-0.447417,"D","Alicante/Alacant",NA,NA,NA,NA,NA,1.999,NA,2.069,NA,1.789,NA,NA,1.919,NA,"ALICANTE","OM","REPSOL","P",0,0,3680,152,"03",FALSE,"Extremadura"
"7671","10","03559","AVENIDA DE DENIA, 183","L-D: 07:00-23:00",38.385639,"SANTA FAZ",-0.449972,"I","Alicante/Alacant",NA,NA,NA,NA,NA,1.989,NA,2.055,NA,1.769,1.829,NA,NA,NA,"ALICANTE","dm","E.S. SANTA FAZ","P",0,0,13759,152,"03",TRUE,"Extremadura"
"7672","10","03006","CARRETERA N-330A KM. 407,7","L-V: 05:00-21:00; S: 07:00-14:00",38.343611,"ALICANTE/ALACANT",-0.545111,"D","Alicante/Alacant",NA,NA,NA,NA,NA,1.995,NA,2.069,NA,1.779,NA,NA,NA,NA,"ALICANTE","dm","CEPSA","P",0,0,3406,152,"03",TRUE,"Extremadura"
"7673","10","03006","AVENIDA NEPTUNO, 4","L-V: 06:00-22:00; S: 07:00-15:00",38.344,"ALICANTE/ALACANT",-0.524194,"D","Alicante/Alacant",NA,NA,NA,NA,NA,1.969,NA,2.039,NA,1.773,NA,NA,1.903,NA,"ALICANTE","dm","CONFORT AUTO","P",0,0,11716,152,"03",TRUE,"Extremadura"
"7674","10","03006","AVDA. ORIHUELA, S/N - ESQUINA VIA PARQUE","L-D: 06:00-00:00",38.345583,"ALICANTE/ALACANT",-0.517889,"N","Alicante/Alacant",NA,NA,NA,NA,0.969,1.979,NA,2.059,NA,1.769,NA,NA,1.909,NA,"ALICANTE","OM","SHELL","P",0,0,9119,152,"03",FALSE,"Extremadura"
"7675","10","03006","CARRETERA N-330 KM. 409","L-D: 06:30-21:00",38.344944,"ALICANTE/ALACANT",-0.523167,"I","Alicante/Alacant",NA,NA,NA,NA,NA,1.999,NA,2.049,NA,1.779,NA,NA,1.899,NA,"ALICANTE","OM","PETRONOR","P",0,0,3684,152,"03",TRUE,"Extremadura"
"7676","10","03006","CARRETERA MADRID ESQ.RIO JUCAR KM. 19","L-V: 06:00-22:00; S-D: 07:00-21:00",38.344611,"ALICANTE/ALACANT",-0.522944,"D","Alicante/Alacant",NA,NA,NA,NA,1.039,1.999,NA,2.049,NA,1.779,NA,NA,1.899,NA,"ALICANTE","OM","REPSOL","P",0,0,11474,152,"03",FALSE,"Extremadura"
"7677","10","03006","POLIGONO PLA VALLONGA CALLE 8, PARCELA 15","L-V: 06:00-21:00; S: 07:00-15:00",38.34825,"ALICANTE/ALACANT",-0.555389,"D","Alicante/Alacant",NA,NA,NA,NA,NA,1.988,1.579,2.048,NA,1.768,NA,NA,1.892,NA,"ALICANTE","dm","PETROALACANT","P",0,0,9191,152,"03",TRUE,"Extremadura"
"7678","10","03006","CALLE OCAÑA, 16","L-D: 24H",38.345056,"ALICANTE/ALACANT",-0.522278,"D","Alicante/Alacant",NA,NA,NA,NA,NA,1.849,NA,NA,NA,1.679,NA,NA,NA,NA,"ALICANTE","dm","BALLENOIL","P",0,0,13593,152,"03",TRUE,"Extremadura"
"7679","10","03008","CALLE ARTES GRAFICAS, 89","L-D: 24H",38.335694,"ALICANTE/ALACANT",-0.512833,"N","Alicante/Alacant",1.948,NA,NA,NA,NA,1.968,NA,NA,NA,1.758,NA,NA,1.868,NA,"ALICANTE","dm","TAMOIL","P",0,7,3731,152,"03",TRUE,"Extremadura"
"7680","10","03008","AVENIDA ELCHE, 150","L-D: 24H",38.303611,"ALICANTE/ALACANT",-0.521389,"I","Alicante/Alacant",NA,NA,NA,NA,NA,1.869,NA,NA,NA,1.679,NA,NA,NA,NA,"ALICANTE","dm","PETROPRIX","P",0,0,13584,152,"03",TRUE,"Extremadura"
"7681","10","03008","CALLE COMUNICACIONES, DE LAS, 10","L-D: 08:00-23:00",38.336083,"ALICANTE/ALACANT",-0.517389,"N","Alicante/Alacant",NA,NA,NA,NA,NA,1.9,NA,NA,NA,NA,NA,NA,NA,NA,"ALICANTE","dm","ALSA","R",0,0,15473,152,"03",TRUE,"Extremadura"
"7682","10","46011","CALLE LLUIS PEIXO, 50","L-D: 24H",39.474917,"VALENCIA",-0.333389,"D","Valencia",NA,NA,NA,NA,NA,1.859,NA,1.879,NA,1.689,NA,NA,NA,NA,"VALENCIA / VALÈNCIA","dm","BALLENOIL","P",0,0,14757,7214,"46",TRUE,"Extremadura"
"7683","10","46011","C/SERRERÍA, 14","L-D: 24H",39.464528,"VALENCIA",-0.335667,"N","Valencia",NA,NA,NA,NA,NA,1.944,NA,2.034,NA,1.784,NA,NA,1.924,NA,"VALENCIA / VALÈNCIA","OM","GALP","P",0,0,4130,7214,"46",TRUE,"Extremadura"
"7684","10","46006","CALLE CADIZ, 98","L-D: 06:00-22:00",39.458917,"VALENCIA",-0.371722,"D","Valencia",NA,NA,NA,NA,NA,1.989,NA,2.059,NA,1.819,NA,NA,1.959,NA,"VALENCIA / VALÈNCIA","OM","REPSOL","P",0,0,3904,7214,"46",FALSE,"Extremadura"
"7685","10","46005","AVENIDA REINO DE VALENCIA, 83","L-D: 06:00-23:59",39.462778,"VALENCIA",-0.362417,"I","Valencia",NA,NA,NA,NA,NA,1.979,NA,2.059,NA,1.799,1.879,NA,NA,NA,"VALENCIA / VALÈNCIA","OM","CEPSA","P",0,0,3945,7214,"46",TRUE,"Extremadura"
"7686","10","46026","AVENIDA AUSIAS MARCH, 118","L-D: 24H",39.445111,"VALENCIA",-0.369806,"N","Valencia",NA,NA,NA,NA,NA,1.999,NA,2.056,NA,1.837,NA,NA,1.957,NA,"VALENCIA / VALÈNCIA","dm","REPSOL","P",0,0,3767,7214,"46",FALSE,"Extremadura"
"7687","10","46026","AVENIDA AUSIAS MARCH, 44","L-D: 24H",39.452639,"VALENCIA",-0.373222,"D","Valencia",NA,NA,NA,NA,NA,1.974,NA,2.034,NA,1.799,NA,NA,1.929,NA,"VALENCIA / VALÈNCIA","dm","E.S. SUR","P",0,0,10327,7214,"46",TRUE,"Extremadura"
"7688","10","46026","AVENIDA AUSIAS MARCH, 44","L-D: 24H",39.452639,"VALENCIA",-0.37325,"D","Valencia",NA,NA,2.269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VALENCIA / VALÈNCIA","dm","NATURGY VALENCIA SUR","P",0,0,15141,7214,"46",TRUE,"Extremadura"
"7689","10","46026","CALLE GUADALQUIVIR, 75","L-S: 06:30-21:30",39.428472,"VALENCIA",-0.377333,"I","Valencia",NA,NA,NA,NA,NA,2.029,NA,NA,NA,1.849,NA,NA,1.959,NA,"VALENCIA / VALÈNCIA","dm","E.S. FORN D'ALCEDO S.L.","P",0,0,8199,7214,"46",TRUE,"Extremadura"
"7690","10","46015","CALLE VALLE DE LA BALLESTERA, 73","L-D: 24H",39.478417,"VALENCIA",-0.404833,"D","Valencia",NA,NA,NA,NA,NA,1.963,NA,NA,NA,1.783,NA,NA,NA,NA,"VALENCIA / VALÈNCIA","dm","LION ENERGY","P",0,0,13388,7214,"46",TRUE,"Extremadura"
"7691","10","46015","AVENIDA AVDA. GENERAL AVILES, ESQ. AVDA. 9 OCT., SN","L-D: 24H",39.481722,"VALENCIA",-0.406417,"N","Valencia",NA,NA,NA,NA,NA,1.974,NA,2.044,NA,1.794,1.824,NA,NA,NA,"VALENCIA / VALÈNCIA","OM","GALP","P",0,0,3768,7214,"46",TRUE,"Extremadura"
"7692","10","46015","AVENIDA MANUEL DE FALLA, 13","L-D: 24H",39.475611,"VALENCIA",-0.403806,"N","Valencia",NA,NA,NA,NA,NA,1.989,NA,2.029,NA,1.809,NA,NA,1.929,NA,"VALENCIA / VALÈNCIA","dm","CARREFOUR","P",0,0,3772,7214,"46",TRUE,"Extremadura"
"7693","10","46015","CL MAESTRO RODRIGO, S.N.","L-D: 24H",39.487694,"VALENCIA",-0.404472,"D","Valencia",NA,NA,NA,NA,0.989,1.999,NA,2.069,NA,1.809,NA,NA,1.949,NA,"VALENCIA / VALÈNCIA","OM","REPSOL","P",0,0,4093,7214,"46",FALSE,"Extremadura"
"7694","10","46015","CALLE VALLE DE LA BALLESTERA, 44","L-D: 06:00-22:00",39.478611,"VALENCIA",-0.401167,"D","Valencia",NA,NA,NA,NA,0.989,1.989,NA,2.059,NA,1.809,NA,NA,1.929,NA,"VALENCIA / VALÈNCIA","OM","REPSOL","P",0,0,3855,7214,"46",FALSE,"Extremadura"
"7695","10","46015","AVENIDA MAESTRO RODRIGO, 31","L-D: 06:00-00:00",39.481278,"VALENCIA",-0.399972,"N","Valencia",NA,NA,NA,NA,NA,2.049,NA,2.139,NA,1.849,NA,NA,1.991,NA,"VALENCIA / VALÈNCIA","dm","BP CAMPANAR","P",0,0,3959,7214,"46",TRUE,"Extremadura"
"7696","10","46015","AVENIDA MAESTRO RODRIGO, 76","L-D: 06:00-22:00",39.4885,"VALENCIA",-0.405139,"N","Valencia",NA,NA,NA,NA,NA,2.049,NA,2.139,NA,1.849,NA,NA,1.991,NA,"VALENCIA / VALÈNCIA","dm","BP ARNAU","P",0,0,4004,7214,"46",TRUE,"Extremadura"
"7697","10","46009","AVENIDA PIO XII, S/N","L-D: 06:30-22:30",39.481417,"VALENCIA",-0.392083,"N","Valencia",NA,NA,NA,NA,NA,1.999,NA,2.069,NA,1.819,NA,NA,1.939,NA,"VALENCIA / VALÈNCIA","OM","REPSOL","P",0,0,3857,7214,"46",FALSE,"Extremadura"
"7698","10","46009","CALLE MILAGROSA, 15","L-D: 24H",39.484722,"VALENCIA",-0.373778,"N","Valencia",NA,NA,NA,NA,0.799,1.825,NA,1.895,NA,1.685,NA,NA,1.795,NA,"VALENCIA / VALÈNCIA","dm","GALP/3CAMINOS-VALENCIA","P",0,0,3810,7214,"46",TRUE,"Extremadura"
"7699","10","46009","AVENIDA PRIMADO REIG, 10","L-D: 24H",39.490306,"VALENCIA",-0.372028,"N","Valencia",NA,NA,NA,NA,NA,1.979,NA,2.049,NA,1.799,NA,NA,1.939,NA,"VALENCIA / VALÈNCIA","OM","GALP","P",0,0,3819,7214,"46",TRUE,"Extremadura"
"7700","10","46009","CALLE LLANO DE LA ZAIDIA, 6","L-D: 24H",39.483056,"VALENCIA",-0.3785,"D","Valencia",NA,NA,NA,NA,NA,1.974,NA,2.034,NA,1.799,NA,NA,1.929,NA,"VALENCIA / VALÈNCIA","dm","E.S. LA TORRETA","P",0,0,10326,7214,"46",TRUE,"Extremadura"
"7701","10","46009","AVENIDA MENENDEZ PIDAL, 13","L-D: 08:00-22:00",39.481333,"VALENCIA",-0.385417,"N","Valencia",NA,NA,NA,NA,NA,1.9,NA,NA,NA,NA,NA,NA,NA,NA,"VALENCIA / VALÈNCIA","dm","ALSA","R",0,0,15624,7214,"46",TRUE,"Extremadura"
"7702","10","46019","AVENIDA CONSTITUCION, 137","L-D: 06:00-22:00",39.492694,"VALENCIA",-0.373833,"D","Valencia",NA,NA,NA,NA,NA,1.989,NA,2.059,NA,1.799,NA,NA,1.949,NA,"VALENCIA / VALÈNCIA","OM","REPSOL","P",0,0,3884,7214,"46",FALSE,"Extremadura"
"7703","10","46020","CALLE EMILIO BARO, 85","L-D: 06:00-22:00",39.49375,"VALENCIA",-0.357444,"N","Valencia",NA,NA,NA,NA,0.989,1.979,NA,2.069,NA,1.799,1.839,NA,1.939,NA,"VALENCIA / VALÈNCIA","OM","REPSOL","P",0,0,15217,7214,"46",FALSE,"Extremadura"
"7704","10","46020","CALLE DOLORES MARQUES, 50","L-D: 07:00-21:00",39.489583,"VALENCIA",-0.361194,"I","Valencia",NA,NA,NA,NA,NA,1.979,NA,2.069,NA,1.809,NA,NA,1.949,NA,"VALENCIA / VALÈNCIA","OM","REPSOL","P",0,0,4080,7214,"46",FALSE,"Extremadura"
"7705","10","46020","CALLE EMILIO BARO, 69","L-D: 06:00-22:00",39.489278,"VALENCIA",-0.360389,"N","Valencia",NA,NA,NA,NA,NA,1.979,NA,2.049,NA,1.799,1.829,NA,NA,NA,"VALENCIA / VALÈNCIA","OM","GALP","P",0,0,4120,7214,"46",TRUE,"Extremadura"
"7706","10","46010","AVENIDA PRIMADO REIG, 76","L-D: 24H",39.483306,"VALENCIA",-0.362472,"D","Valencia",NA,NA,NA,NA,NA,1.989,NA,2.059,NA,1.809,NA,NA,1.949,NA,"VALENCIA / VALÈNCIA","OM","REPSOL","P",0,0,3963,7214,"46",FALSE,"Extremadura"
"7707","10","46021","CALLE CLARIANO, 3","L-D: 06:00-22:00",39.47625,"VALENCIA",-0.352306,"D","Valencia",NA,NA,NA,NA,NA,1.979,NA,2.069,NA,1.809,NA,NA,1.949,NA,"VALENCIA / VALÈNCIA","OM","REPSOL","P",0,0,4036,7214,"46",FALSE,"Extremadura"
"7708","10","46021","AV DE ARAGON, 6","L-D: 24H",39.468722,"VALENCIA",-0.359417,"N","Valencia",NA,NA,NA,NA,NA,1.979,NA,2.069,NA,1.819,NA,NA,1.959,NA,"VALENCIA / VALÈNCIA","dm","BP","P",0,0,3917,7214,"46",FALSE,"Extremadura"
"7709","10","46023","CL BALEARES, 20","L-D: 24H",39.462944,"VALENCIA",-0.354472,"D","Valencia",NA,NA,NA,NA,0.989,1.989,NA,2.059,NA,1.829,NA,NA,1.959,NA,"VALENCIA / VALÈNCIA","OM","REPSOL","P",0,0,4073,7214,"46",FALSE,"Extremadura"
"7710","10","46018","CL ARCHIDUQUE CARLOS, 70","L-D: 06:30-22:30",39.460972,"VALENCIA",-0.399417,"D","Valencia",NA,NA,NA,NA,NA,1.999,NA,2.049,NA,1.829,NA,NA,1.939,NA,"VALENCIA / VALÈNCIA","OM","REPSOL","P",0,0,4088,7214,"46",FALSE,"Extremadura"
"7711","10","46018","AVENIDA DEL CID, 5","L-D: 24H",39.467,"VALENCIA",-0.390806,"D","Valencia",NA,NA,NA,NA,NA,1.794,NA,1.86,NA,1.704,NA,NA,1.836,NA,"VALENCIA / VALÈNCIA","dm","CEPSA","P",0,0,4011,7214,"46",TRUE,"Extremadura"
"7712","10","46014","AVENIDA TRES CRUCES, 48","L: 06:00-22:00",39.459333,"VALENCIA",-0.403639,"N","Valencia",NA,NA,NA,NA,NA,2.049,NA,2.139,NA,1.849,NA,NA,1.991,NA,"VALENCIA / VALÈNCIA","dm","BP FUSA","P",0,0,3999,7214,"46",TRUE,"Extremadura"
"7713","10","46014","CL DELS GREMITS, 10 (POLIG.VARA DE QUART)","L-D: 24H",39.457833,"VALENCIA",-0.409278,"N","Valencia",NA,NA,NA,NA,1.009,1.975,NA,2.005,NA,1.759,NA,NA,NA,NA,"VALENCIA / VALÈNCIA","dm","TAXCO","P",0,0,1908,7214,"46",TRUE,"Extremadura"
"7714","10","46014","CALLE FOGAINERS DELS, S/N","L-D: 06:00-22:00",39.459083,"VALENCIA",-0.406111,"N","Valencia",NA,NA,NA,NA,NA,2.049,NA,2.069,NA,1.789,NA,NA,2.089,NA,"VALENCIA / VALÈNCIA","dm","BP","P",0,0,3971,7214,"46",FALSE,"Extremadura"
"7715","10","46014","CALLE DELS GREMIS, 8","L-D: 24H",39.45775,"VALENCIA",-0.409306,"D","Valencia",NA,NA,NA,NA,NA,2.101,NA,2.151,NA,1.845,NA,NA,2.25,NA,"VALENCIA / VALÈNCIA","dm","PETROPASS","P",0,0,10851,7214,"46",TRUE,"Extremadura"
"7716","10","46014","CALLE TRAGINERS DELS, 2","L-D: 06:00-22:00",39.462639,"VALENCIA",-0.406444,"D","Valencia",NA,NA,NA,NA,0.989,2.009,NA,2.059,NA,1.839,NA,NA,1.949,NA,"VALENCIA / VALÈNCIA","OM","REPSOL","P",0,0,3832,7214,"46",FALSE,"Extremadura"
"7717","10","46014","CALLE DELS COETERS, 14","L-D: 06:00-22:00",39.457,"VALENCIA",-0.404306,"N","Valencia",NA,NA,NA,NA,NA,2.009,NA,2.099,NA,1.839,NA,NA,1.984,NA,"VALENCIA / VALÈNCIA","dm","BP CASTILVIEJO","P",0,0,3996,7214,"46",TRUE,"Extremadura"
"7718","10","46014","AVENIDA TRES CRUCES, 109","L-V: 07:00-15:00",39.457056,"VALENCIA",-0.401361,"D","Valencia",NA,NA,NA,NA,NA,2.009,NA,2.075,NA,1.819,NA,NA,NA,NA,"VALENCIA / VALÈNCIA","OM","CEPSA","P",0,0,12866,7214,"46",TRUE,"Extremadura"
"7719","10","46014","PLAZA DE EUROPA, 1","L-S: 09:00-22:00",39.46475,"VALENCIA",-0.416444,"N","Valencia",NA,NA,NA,NA,NA,2.009,NA,2.049,NA,1.839,NA,NA,NA,NA,"VALENCIA / VALÈNCIA","dm","CARREFOUR","P",0,0,3780,7214,"46",TRUE,"Extremadura"
"7720","10","46014","C/ Pedrapriquers, 9 (Esq. Archiduque Carlos)","L-D: 06:00-22:00",39.456361,"VALENCIA",-0.405417,"N","Valencia",NA,NA,NA,NA,NA,1.969,NA,2.009,NA,1.809,NA,NA,1.949,NA,"VALENCIA / VALÈNCIA","OM","GALP","P",0,0,4129,7214,"46",TRUE,"Extremadura"
"7721","10","46014","CM.CAMINO NUEVO DE PICAÑA","L-D: 05:00-23:00",39.458056,"VALENCIA",-0.403194,"N","Valencia",NA,NA,NA,NA,NA,2.049,NA,2.129,NA,1.849,NA,NA,1.989,NA,"VALENCIA / VALÈNCIA","OM","SHELL","P",0,0,8552,7214,"46",FALSE,"Extremadura"
"7722","10","46014","CALLE GREMIS DELS, 10","L-D: 24H",39.458028,"VALENCIA",-0.409417,"D","Valencia",NA,NA,2.269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VALENCIA / VALÈNCIA","dm","NATURGY","P",0,0,13739,7214,"46",TRUE,"Extremadura"
"7723","10","46014","CALLE CAMPO CRESPO, 40","L-D: 24H",39.455778,"VALENCIA",-0.397194,"D","Valencia",NA,NA,NA,NA,NA,1.829,NA,NA,NA,1.679,NA,NA,NA,NA,"VALENCIA / VALÈNCIA","dm","PLENOIL","P",0,0,14701,7214,"46",TRUE,"Extremadura"
"7724","10","46017","PARTIDA ZAFRANAR CTRA. P,8","L-V: 06:00-22:00; S: 08:00-14:00; D: 16:00-22:00",39.441167,"VALENCIA",-0.402694,"N","Valencia",NA,NA,NA,NA,NA,1.979,NA,NA,NA,1.809,NA,NA,NA,NA,"VALENCIA / VALÈNCIA","dm","GALP","P",0,0,3399,7214,"46",TRUE,"Extremadura"
"7725","10","46017","AVENIDA GASPAR AGUILAR, 96","L-D: 24H",39.451306,"VALENCIA",-0.394194,"N","Valencia",NA,NA,NA,NA,NA,1.859,NA,NA,NA,1.739,NA,NA,NA,NA,"VALENCIA / VALÈNCIA","dm","Q8","P",0,0,15035,7214,"46",TRUE,"Extremadura"
"7726","10","46017","CAMINO TRES CRUCES, CV-404, 5","L: 24H",39.440056,"VALENCIA",-0.404583,"D","Valencia",NA,NA,NA,NA,NA,1.96,NA,NA,NA,1.79,NA,NA,NA,NA,"VALENCIA / VALÈNCIA","dm","TEXAKO TRUCKS","P",0,0,15343,7214,"46",TRUE,"Extremadura"
"7727","10","46017","CALLE PIO XI, 41","L-D: 24H",39.457194,"VALENCIA",-0.394944,"D","Valencia",NA,NA,NA,NA,NA,1.829,NA,NA,NA,1.679,NA,NA,NA,NA,"VALENCIA / VALÈNCIA","dm","GASEXPRESS","P",0,0,14747,7214,"46",TRUE,"Extremadura"
"7728","10","46017","CALLE SAN VICENTE MARTIR, 297","L-D: 24H",39.448556,"VALENCIA",-0.385306,"N","Valencia",NA,NA,NA,NA,NA,2.009,NA,2.099,NA,1.839,NA,NA,1.981,NA,"VALENCIA / VALÈNCIA","OM","BP LA CRUZ","P",0,0,3885,7214,"46",TRUE,"Extremadura"
"7729","10","46013","CARRETERA V-15 KM. 1,9","L-S: 07:00-22:00; D: 07:00-16:00",39.449278,"VALENCIA",-0.348639,"D","Valencia",NA,NA,NA,NA,NA,2.019,NA,2.085,NA,1.839,NA,NA,1.971,NA,"VALENCIA / VALÈNCIA","dm","CEPSA","P",0,0,3991,7214,"46",TRUE,"Extremadura"
"7730","10","46013","CAMI DE ENCORTS, 231","L-V: 03:00-17:00",39.435944,"VALENCIA",-0.350611,"D","Valencia",NA,NA,NA,NA,NA,1.969,NA,NA,NA,1.769,NA,NA,1.899,NA,"VALENCIA / VALÈNCIA","OM","REPSOL","P",0,0,3847,7214,"46",FALSE,"Extremadura"
"7731","10","46013","AVENIDA PROFESOR LÓPEZ PIÑERO, 16","L-D: 24H",39.452472,"VALENCIA",-0.35775,"N","Valencia",NA,NA,NA,NA,NA,2.009,NA,2.049,NA,1.839,NA,NA,1.959,NA,"VALENCIA / VALÈNCIA","dm","CARRREFOUR","P",0,0,13956,7214,"46",TRUE,"Extremadura"
"7732","10","46024","CALLE IBIZA, 31","L-D: 06:00-22:00",39.458944,"VALENCIA",-0.340306,"I","Valencia",NA,NA,NA,NA,NA,1.969,NA,2.059,NA,1.819,NA,NA,1.959,NA,"VALENCIA / VALÈNCIA","OM","REPSOL","P",0,0,4074,7214,"46",FALSE,"Extremadura"
